text,label
Es una sorpresa muy grande para mí.,SORPRESA
Estoy asombrado por lo que acabo de ver.,SORPRESA
No puedo creer lo que acaba de pasar.,SORPRESA
Nunca pensé que pasaría algo así.,SORPRESA
Es algo totalmente inesperado y sorprendente.,SORPRESA
Esto me dejó sin palabras.,SORPRESA
Es algo totalmente inesperado y sorprendente.,SORPRESA
¡Qué sorpresa verte aquí!,SORPRESA
No sé qué decir estoy sorprendido.,SORPRESA
Es una sorpresa muy grande para mí.,SORPRESA
Nunca pensé que pasaría algo así.,SORPRESA
Nunca pensé que pasaría algo así.,SORPRESA
No puedo creer lo que acaba de pasar.,SORPRESA
Esto me dejó sin palabras.,SORPRESA
Esto me dejó sin palabras.,SORPRESA
No puedo creer lo que acaba de pasar.,SORPRESA
Me tomó completamente por sorpresa.,SORPRESA
Jamás pensé que esto fuera posible.,SORPRESA
No puedo creer lo que acaba de pasar.,SORPRESA
No sé qué decir estoy sorprendido.,SORPRESA
Eso fue totalmente inesperado.,SORPRESA
No creí que algo así pudiera ocurrir.,SORPRESA
No sé qué decir estoy sorprendido.,SORPRESA
No me lo habría imaginado en un millón de años.,SORPRESA
Eso fue totalmente inesperado.,SORPRESA
Estoy realmente sorprendido por esto.,SORPRESA
¡Qué sorpresa verte aquí!,SORPRESA
No sé qué decir estoy sorprendido.,SORPRESA
Esto me dejó totalmente perplejo.,SORPRESA
¡Qué sorpresa verte aquí!,SORPRESA
Me quedé atónito con la noticia.,SORPRESA
Nunca pensé que pasaría algo así.,SORPRESA
Estoy asombrado por lo que acabo de ver.,SORPRESA
¡Qué sorpresa verte aquí!,SORPRESA
Estoy realmente sorprendido por esto.,SORPRESA
Jamás pensé que esto fuera posible.,SORPRESA
Es algo impresionante e inesperado.,SORPRESA
¡Qué sorpresa verte aquí!,SORPRESA
No sé qué decir estoy sorprendido.,SORPRESA
Es algo totalmente inesperado y sorprendente.,SORPRESA
Es sorprendente lo que acaba de suceder.,SORPRESA
No me lo habría imaginado en un millón de años.,SORPRESA
No puedo creer lo que acaba de pasar.,SORPRESA
Es algo totalmente inesperado y sorprendente.,SORPRESA
Nunca imaginé que esto sucediera.,SORPRESA
Es algo totalmente inesperado y sorprendente.,SORPRESA
Es una sorpresa muy grande para mí.,SORPRESA
¡No esperaba esa noticia!,SORPRESA
Jamás pensé que esto fuera posible.,SORPRESA
¡Qué sorpresa verte aquí!,SORPRESA
Me tomó completamente por sorpresa.,SORPRESA
Me quedé atónito con la noticia.,SORPRESA
¡No esperaba esa noticia!,SORPRESA
Esto me dejó totalmente perplejo.,SORPRESA
Sinceramente estoy en shock.,SORPRESA
Sinceramente estoy en shock.,SORPRESA
¡Qué sorpresa verte aquí!,SORPRESA
Esto es increíble no lo esperaba.,SORPRESA
Es algo que jamás habría anticipado.,SORPRESA
Es sorprendente lo que acaba de suceder.,SORPRESA
Esto es increíble no lo esperaba.,SORPRESA
Esto me dejó totalmente perplejo.,SORPRESA
Me sorprendió su reacción.,SORPRESA
No creí que algo así pudiera ocurrir.,SORPRESA
Es algo que jamás habría anticipado.,SORPRESA
No me lo puedo creer es increíble.,SORPRESA
Es algo que jamás habría anticipado.,SORPRESA
Es algo totalmente inesperado y sorprendente.,SORPRESA
Me sorprendió su reacción.,SORPRESA
Sinceramente estoy en shock.,SORPRESA
No me lo habría imaginado en un millón de años.,SORPRESA
No puedo creer lo que acaba de pasar.,SORPRESA
Es sorprendente lo que acaba de suceder.,SORPRESA
Esto me dejó totalmente perplejo.,SORPRESA
Me quedé atónito con la noticia.,SORPRESA
¡Qué sorpresa verte aquí!,SORPRESA
Jamás pensé que esto fuera posible.,SORPRESA
Es algo totalmente inesperado y sorprendente.,SORPRESA
Eso fue totalmente inesperado.,SORPRESA
Jamás pensé que esto fuera posible.,SORPRESA
Jamás pensé que esto fuera posible.,SORPRESA
¡No esperaba esa noticia!,SORPRESA
Esto me dejó totalmente perplejo.,SORPRESA
Me sorprendió su reacción.,SORPRESA
Es algo que jamás habría anticipado.,SORPRESA
No creí que algo así pudiera ocurrir.,SORPRESA
Jamás pensé que esto fuera posible.,SORPRESA
No sé qué decir estoy sorprendido.,SORPRESA
No puedo creer lo que acaba de pasar.,SORPRESA
Eso fue totalmente inesperado.,SORPRESA
Me sorprendió su reacción.,SORPRESA
Estoy realmente sorprendido por esto.,SORPRESA
Sinceramente estoy en shock.,SORPRESA
Estoy realmente sorprendido por esto.,SORPRESA
Me sorprendió su reacción.,SORPRESA
Sinceramente estoy en shock.,SORPRESA
Nunca pensé que pasaría algo así.,SORPRESA
Estoy asombrado por lo que acabo de ver.,SORPRESA
No me lo habría imaginado en un millón de años.,SORPRESA
¡Qué sorpresa verte aquí!,SORPRESA
No creí que algo así pudiera ocurrir.,SORPRESA
No me lo habría imaginado en un millón de años.,SORPRESA
Es algo totalmente inesperado y sorprendente.,SORPRESA
Es algo impresionante e inesperado.,SORPRESA
No puedo creer lo que acaba de pasar.,SORPRESA
Esto me dejó totalmente perplejo.,SORPRESA
¡Qué sorpresa verte aquí!,SORPRESA
Es algo impresionante e inesperado.,SORPRESA
Esto me dejó sin palabras.,SORPRESA
Me sorprendió su reacción.,SORPRESA
Es algo que jamás habría anticipado.,SORPRESA
Jamás pensé que esto fuera posible.,SORPRESA
Esto me dejó totalmente perplejo.,SORPRESA
Esto es increíble no lo esperaba.,SORPRESA
Nunca pensé que pasaría algo así.,SORPRESA
¡Qué sorpresa verte aquí!,SORPRESA
Jamás pensé que esto fuera posible.,SORPRESA
Nunca pensé que pasaría algo así.,SORPRESA
Sinceramente estoy en shock.,SORPRESA
No creí que algo así pudiera ocurrir.,SORPRESA
Esto es increíble no lo esperaba.,SORPRESA
No puedo creer lo que acaba de pasar.,SORPRESA
No puedo creer lo que acaba de pasar.,SORPRESA
No me lo habría imaginado en un millón de años.,SORPRESA
Estoy asombrado por lo que acabo de ver.,SORPRESA
Es una sorpresa muy grande para mí.,SORPRESA
Es algo totalmente inesperado y sorprendente.,SORPRESA
No me lo habría imaginado en un millón de años.,SORPRESA
No creí que algo así pudiera ocurrir.,SORPRESA
Es algo que jamás habría anticipado.,SORPRESA
Me sorprendió su reacción.,SORPRESA
Estoy realmente sorprendido por esto.,SORPRESA
Nunca pensé que pasaría algo así.,SORPRESA
Es algo que jamás habría anticipado.,SORPRESA
Me tomó completamente por sorpresa.,SORPRESA
¡No esperaba esa noticia!,SORPRESA
Me tomó completamente por sorpresa.,SORPRESA
¡No esperaba esa noticia!,SORPRESA
Estoy realmente sorprendido por esto.,SORPRESA
Esto me dejó sin palabras.,SORPRESA
Me tomó completamente por sorpresa.,SORPRESA
Estoy realmente sorprendido por esto.,SORPRESA
Nunca imaginé que esto sucediera.,SORPRESA
Estoy asombrado por lo que acabo de ver.,SORPRESA
Nunca pensé que pasaría algo así.,SORPRESA
¡Qué sorpresa verte aquí!,SORPRESA
Es sorprendente lo que acaba de suceder.,SORPRESA
Es algo que jamás habría anticipado.,SORPRESA
No sé qué decir estoy sorprendido.,SORPRESA
Sinceramente estoy en shock.,SORPRESA
Es algo que jamás habría anticipado.,SORPRESA
Es sorprendente lo que acaba de suceder.,SORPRESA
Eso fue totalmente inesperado.,SORPRESA
¡Qué sorpresa verte aquí!,SORPRESA
Estoy asombrado por lo que acabo de ver.,SORPRESA
Es sorprendente lo que acaba de suceder.,SORPRESA
Es algo totalmente inesperado y sorprendente.,SORPRESA
¡No esperaba esa noticia!,SORPRESA
Es algo totalmente inesperado y sorprendente.,SORPRESA
No creí que algo así pudiera ocurrir.,SORPRESA
Es una sorpresa muy grande para mí.,SORPRESA
Nunca imaginé que esto sucediera.,SORPRESA
No me lo habría imaginado en un millón de años.,SORPRESA
Es algo impresionante e inesperado.,SORPRESA
Esto me dejó totalmente perplejo.,SORPRESA
Estoy asombrado por lo que acabo de ver.,SORPRESA
Es algo totalmente inesperado y sorprendente.,SORPRESA
No creí que algo así pudiera ocurrir.,SORPRESA
Esto es increíble no lo esperaba.,SORPRESA
No me lo puedo creer es increíble.,SORPRESA
Es sorprendente lo que acaba de suceder.,SORPRESA
Me tomó completamente por sorpresa.,SORPRESA
No sé qué decir estoy sorprendido.,SORPRESA
Me sorprendió su reacción.,SORPRESA
Es algo que jamás habría anticipado.,SORPRESA
Jamás pensé que esto fuera posible.,SORPRESA
No sé qué decir estoy sorprendido.,SORPRESA
Es una sorpresa muy grande para mí.,SORPRESA
No me lo puedo creer es increíble.,SORPRESA
¡No esperaba esa noticia!,SORPRESA
Nunca pensé que pasaría algo así.,SORPRESA
Jamás pensé que esto fuera posible.,SORPRESA
Esto me dejó sin palabras.,SORPRESA
Es algo que jamás habría anticipado.,SORPRESA
No puedo creer lo que acaba de pasar.,SORPRESA
¡Qué sorpresa verte aquí!,SORPRESA
Es sorprendente lo que acaba de suceder.,SORPRESA
Estoy asombrado por lo que acabo de ver.,SORPRESA
Nunca imaginé que esto sucediera.,SORPRESA
Nunca pensé que pasaría algo así.,SORPRESA
Sinceramente estoy en shock.,SORPRESA
Estoy asombrado por lo que acabo de ver.,SORPRESA
Nunca imaginé que esto sucediera.,SORPRESA
No sé qué decir estoy sorprendido.,SORPRESA
Me sorprendió su reacción.,SORPRESA
Esto me dejó sin palabras.,SORPRESA
Es algo totalmente inesperado y sorprendente.,SORPRESA
Me tomó completamente por sorpresa.,SORPRESA
Esto me dejó totalmente perplejo.,SORPRESA
Es algo impresionante e inesperado.,SORPRESA
¡No esperaba esa noticia!,SORPRESA
Sinceramente estoy en shock.,SORPRESA
Me quedé atónito con la noticia.,SORPRESA
Sinceramente estoy en shock.,SORPRESA
¡No esperaba esa noticia!,SORPRESA
Esto me dejó sin palabras.,SORPRESA
Me tomó completamente por sorpresa.,SORPRESA
Eso fue totalmente inesperado.,SORPRESA
Me sorprendió su reacción.,SORPRESA
No puedo creer lo que acaba de pasar.,SORPRESA
Nunca pensé que pasaría algo así.,SORPRESA
No puedo creer lo que acaba de pasar.,SORPRESA
No me lo habría imaginado en un millón de años.,SORPRESA
Me quedé atónito con la noticia.,SORPRESA
¡Qué sorpresa verte aquí!,SORPRESA
Es sorprendente lo que acaba de suceder.,SORPRESA
¡No esperaba esa noticia!,SORPRESA
¡No esperaba esa noticia!,SORPRESA
Me tomó completamente por sorpresa.,SORPRESA
¡No esperaba esa noticia!,SORPRESA
Es algo que me causa mucho disgusto.,DISGUSTO
No puedo soportar este ambiente.,DISGUSTO
Es algo que me provoca mucho rechazo.,DISGUSTO
No soporto la idea de esto.,DISGUSTO
No me siento bien al ver esto.,DISGUSTO
Me da repulsión lo que acabo de ver.,DISGUSTO
Me siento incómodo con esta situación.,DISGUSTO
Me molesta profundamente lo que ocurre.,DISGUSTO
No quiero ni ver lo que sucede.,DISGUSTO
Es algo que me resulta muy desagradable.,DISGUSTO
Esto es totalmente desagradable y molesto.,DISGUSTO
Es algo que simplemente no tolero.,DISGUSTO
Siento que es algo repulsivo e indeseable.,DISGUSTO
Es algo que me resulta muy desagradable.,DISGUSTO
Es algo que me provoca mucho rechazo.,DISGUSTO
Es algo que me resulta muy desagradable.,DISGUSTO
No puedo soportar este ambiente.,DISGUSTO
Es una experiencia realmente desagradable.,DISGUSTO
Es una situación que me incomoda mucho.,DISGUSTO
Es algo que realmente me disgusta.,DISGUSTO
No soporto la idea de esto.,DISGUSTO
No quiero estar aquí me molesta todo esto.,DISGUSTO
Es algo que realmente me disgusta.,DISGUSTO
Me molesta profundamente lo que ocurre.,DISGUSTO
Me siento perturbado por esto.,DISGUSTO
Es algo que realmente me disgusta.,DISGUSTO
No me gusta nada lo que está pasando.,DISGUSTO
Ese comentario fue muy desagradable.,DISGUSTO
No quiero estar aquí me molesta todo esto.,DISGUSTO
No me siento bien al ver esto.,DISGUSTO
Es algo que realmente me disgusta.,DISGUSTO
Ese comentario fue muy desagradable.,DISGUSTO
Es una situación realmente molesta para mí.,DISGUSTO
Es algo que me resulta muy desagradable.,DISGUSTO
No puedo evitar sentirme incómodo.,DISGUSTO
Me desagrada profundamente esta actitud.,DISGUSTO
Me molesta profundamente lo que ocurre.,DISGUSTO
Es algo que me resulta muy desagradable.,DISGUSTO
Me da repulsión lo que acabo de ver.,DISGUSTO
No quiero ni ver lo que sucede.,DISGUSTO
Es algo que me provoca mucho rechazo.,DISGUSTO
No puedo evitar sentirme incómodo.,DISGUSTO
Ese comentario fue muy desagradable.,DISGUSTO
No quiero ni ver lo que sucede.,DISGUSTO
No quiero ni ver lo que sucede.,DISGUSTO
Esto es totalmente desagradable y molesto.,DISGUSTO
No soporto la idea de esto.,DISGUSTO
Es una experiencia realmente desagradable.,DISGUSTO
Siento un gran disgusto por lo que está pasando.,DISGUSTO
No me siento bien al ver esto.,DISGUSTO
No soporto la idea de esto.,DISGUSTO
Siento un gran disgusto por lo que está pasando.,DISGUSTO
Siento rechazo hacia eso.,DISGUSTO
Es una situación que me incomoda mucho.,DISGUSTO
Esto es totalmente desagradable y molesto.,DISGUSTO
No puedo evitar sentirme incómodo.,DISGUSTO
Me siento incómodo con esta situación.,DISGUSTO
Es algo que me causa mucho disgusto.,DISGUSTO
Siento que es algo repulsivo e indeseable.,DISGUSTO
Es algo que me causa mucho disgusto.,DISGUSTO
No soporto la idea de esto.,DISGUSTO
No puedo evitar sentirme incómodo.,DISGUSTO
Me siento perturbado por esto.,DISGUSTO
No me siento bien al ver esto.,DISGUSTO
Es algo que me causa mucho disgusto.,DISGUSTO
Es una experiencia realmente desagradable.,DISGUSTO
Me siento incómodo con esta situación.,DISGUSTO
Me da repulsión lo que acabo de ver.,DISGUSTO
No puedo soportar este ambiente.,DISGUSTO
Esto es totalmente desagradable y molesto.,DISGUSTO
Es algo que me provoca mucho rechazo.,DISGUSTO
Es una situación realmente molesta para mí.,DISGUSTO
Me desagrada profundamente esta actitud.,DISGUSTO
Es una situación que me incomoda mucho.,DISGUSTO
No soporto la idea de esto.,DISGUSTO
No puedo soportar este ambiente.,DISGUSTO
Esto es totalmente desagradable y molesto.,DISGUSTO
Me desagrada profundamente esta actitud.,DISGUSTO
Es una situación realmente molesta para mí.,DISGUSTO
No me gusta nada lo que está pasando.,DISGUSTO
No me siento bien al ver esto.,DISGUSTO
Es algo que simplemente no tolero.,DISGUSTO
Es algo que me causa mucho disgusto.,DISGUSTO
No quiero ni ver lo que sucede.,DISGUSTO
Es algo que me resulta muy desagradable.,DISGUSTO
No quiero estar aquí me molesta todo esto.,DISGUSTO
Siento un gran disgusto por lo que está pasando.,DISGUSTO
Me desagrada profundamente esta actitud.,DISGUSTO
No me siento bien al ver esto.,DISGUSTO
No puedo soportar este ambiente.,DISGUSTO
Es una experiencia realmente desagradable.,DISGUSTO
Siento rechazo hacia eso.,DISGUSTO
No quiero estar aquí me molesta todo esto.,DISGUSTO
Esto es totalmente desagradable y molesto.,DISGUSTO
Me siento incómodo con esta situación.,DISGUSTO
No soporto la idea de esto.,DISGUSTO
No puedo soportar este ambiente.,DISGUSTO
Esto es totalmente desagradable y molesto.,DISGUSTO
No puedo evitar sentirme incómodo.,DISGUSTO
Es una experiencia realmente desagradable.,DISGUSTO
Me da repulsión lo que acabo de ver.,DISGUSTO
No puedo evitar sentirme incómodo.,DISGUSTO
Es algo que me provoca mucho rechazo.,DISGUSTO
Siento que es algo repulsivo e indeseable.,DISGUSTO
No me gusta nada lo que está pasando.,DISGUSTO
No quiero ni ver lo que sucede.,DISGUSTO
Me molesta profundamente lo que ocurre.,DISGUSTO
Siento un gran disgusto por lo que está pasando.,DISGUSTO
No soporto la idea de esto.,DISGUSTO
Es algo que realmente me disgusta.,DISGUSTO
No quiero estar aquí me molesta todo esto.,DISGUSTO
Es algo que me provoca mucho rechazo.,DISGUSTO
Siento rechazo hacia eso.,DISGUSTO
Me siento incómodo con esta situación.,DISGUSTO
Es algo que simplemente no tolero.,DISGUSTO
Es una situación realmente molesta para mí.,DISGUSTO
No me siento bien al ver esto.,DISGUSTO
Me siento incómodo con esta situación.,DISGUSTO
Siento que es algo repulsivo e indeseable.,DISGUSTO
No me siento bien al ver esto.,DISGUSTO
No puedo soportar este ambiente.,DISGUSTO
Siento que es algo repulsivo e indeseable.,DISGUSTO
Es algo que simplemente no tolero.,DISGUSTO
Siento que es algo repulsivo e indeseable.,DISGUSTO
Ese comentario fue muy desagradable.,DISGUSTO
Es algo que realmente me disgusta.,DISGUSTO
Es algo que realmente me disgusta.,DISGUSTO
Es algo que me causa mucho disgusto.,DISGUSTO
Siento un gran disgusto por lo que está pasando.,DISGUSTO
Me molesta profundamente lo que ocurre.,DISGUSTO
Es algo que me resulta muy desagradable.,DISGUSTO
Es algo que realmente me disgusta.,DISGUSTO
No soporto la idea de esto.,DISGUSTO
Es una situación realmente molesta para mí.,DISGUSTO
No me gusta nada lo que está pasando.,DISGUSTO
Ese comentario fue muy desagradable.,DISGUSTO
No puedo evitar sentirme incómodo.,DISGUSTO
Me molesta profundamente lo que ocurre.,DISGUSTO
Es una experiencia realmente desagradable.,DISGUSTO
No puedo evitar sentirme incómodo.,DISGUSTO
Es algo que simplemente no tolero.,DISGUSTO
No me gusta nada lo que está pasando.,DISGUSTO
No me siento bien al ver esto.,DISGUSTO
No puedo soportar este ambiente.,DISGUSTO
No me gusta nada lo que está pasando.,DISGUSTO
No quiero ni ver lo que sucede.,DISGUSTO
Es algo que realmente me disgusta.,DISGUSTO
Me desagrada profundamente esta actitud.,DISGUSTO
Me siento incómodo con esta situación.,DISGUSTO
Siento rechazo hacia eso.,DISGUSTO
Me siento perturbado por esto.,DISGUSTO
Es una experiencia realmente desagradable.,DISGUSTO
Me siento incómodo con esta situación.,DISGUSTO
Me da repulsión lo que acabo de ver.,DISGUSTO
Es una experiencia realmente desagradable.,DISGUSTO
Ese comentario fue muy desagradable.,DISGUSTO
Es algo que me provoca mucho rechazo.,DISGUSTO
Es algo que me resulta muy desagradable.,DISGUSTO
No soporto la idea de esto.,DISGUSTO
Me siento perturbado por esto.,DISGUSTO
No quiero ni ver lo que sucede.,DISGUSTO
Es algo que simplemente no tolero.,DISGUSTO
Es algo que me provoca mucho rechazo.,DISGUSTO
Me siento incómodo con esta situación.,DISGUSTO
Me da repulsión lo que acabo de ver.,DISGUSTO
Es algo que realmente me disgusta.,DISGUSTO
Es algo que me resulta muy desagradable.,DISGUSTO
Es una situación realmente molesta para mí.,DISGUSTO
No puedo evitar sentirme incómodo.,DISGUSTO
No puedo soportar este ambiente.,DISGUSTO
Siento que es algo repulsivo e indeseable.,DISGUSTO
Es algo que me causa mucho disgusto.,DISGUSTO
Me da repulsión lo que acabo de ver.,DISGUSTO
No quiero estar aquí me molesta todo esto.,DISGUSTO
Esto es totalmente desagradable y molesto.,DISGUSTO
Esto es totalmente desagradable y molesto.,DISGUSTO
No quiero ni ver lo que sucede.,DISGUSTO
Me desagrada profundamente esta actitud.,DISGUSTO
Siento un gran disgusto por lo que está pasando.,DISGUSTO
Es una experiencia realmente desagradable.,DISGUSTO
Me siento incómodo con esta situación.,DISGUSTO
